,auditNature,companyLogo,videoUrl,financingStageName,companyName,companyNumber,menVipUrl,menVipLevel,industryNameLevel,companySize,companyDescription,companyUrl,bestEmployerType,bestEmployerLabel,industryLevel,url
523,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
524,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
525,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
526,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
527,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
528,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
529,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
530,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
531,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
532,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
533,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
534,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
535,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
536,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
537,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
538,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
539,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
540,,https://fileihr.zhaopin.com/015/626/015626372/logo/56d11aac-bacb-4cce-8971-2253df1c652b.jpg,,已上市,我爱我家,CZ156263720,,0,房地产中介,10000人以上,我爱我家控股集团股份有限公司（证券代码：000560），是国内首家成功登陆A股主板市场的房地产经纪企业。集团旗下拥有我爱我家、相寓、昆百大、伟业顾问、汇金行和我爱我家海外等多个在行业内知名的专业业务品牌，面向政府、投资机构、金融机构、学术研究机构、房地产开发企业，以及广大个人消费者，提供线上线下一体化的数据顾问、楼盘代理、新房交易、二手房经纪、房屋租赁、住宅资产管理、商业地产运营管理和海外房产交易等房地产全产业链居家综合服务。 截止2017年底，集团国内业务覆盖北京、上海、杭州、南京、天津、苏州、太原、长沙、郑州、无锡、成都、武汉、南宁、青岛、南昌等15个大中型城市，拥有深入社区的连锁门店3300余家，专业的房产置业顾问服务团队5.5万余人，近三年实现房屋销售总额破万亿，营业收入逾200亿元，企业规模位居国内房地产经纪行业前列。集团旗下专业房屋资产管理品牌——相寓，作为中国经营时间最长的房屋资产管理服务商，全国在管租赁房屋套数27万套，55万间，物业资产管理规模逾5000亿元，稳居行业第一。 在中国经济和房地产市场发展的新时代，我爱我家集团将坚持开放、共享的理念，携手同业，与更多的合作伙伴一起创造更多合作共赢的契机，为社会带来更多的就业机会，承担更多的社会责任；共同为广大客户提供更加优质的专业服务；为广大员工提供更加广阔的个人展业平台；一起推动房地产经纪行业的规范、健康、可持续发展，共同构建开放、共享、共赢的行业和谐生态圈，让居住更美好。,http://company.zhaopin.com/CZ156263720.htm,0,"[{'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}, {'state': 0, 'value': '交通便利'}, {'state': 0, 'value': '非常锻炼人'}, {'state': 0, 'value': '准时发工资'}]",房地产中介,http://company.zhaopin.com/CZ156263720.htm
541,,https://rd5-public.zhaopin.cn/imgs/company/e6d02ce9525fc00a731ba16707f08621.jpg,,未融资,北京链家置地房地产经纪有限公司,CZ252944430,,0,"房地产中介,电子商务",10000人以上,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成 佣金全退”“电话营销 扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,http://company.zhaopin.com/CZ252944430.htm,0,"[{'state': 0, 'value': '同事很nice'}, {'state': 0, 'value': '工作环境好'}, {'state': 0, 'value': '氛围活跃'}, {'state': 0, 'value': '团队执行强'}, {'state': 0, 'value': '人际关系好'}]","房地产中介,电子商务",http://company.zhaopin.com/CZ252944430.htm
